aib_ID,aib_FirstName,aib_LastName,aib_Email,aib_Phone,aib_Age,aib_YearsExperience,aib_AnnualIncome,aib_PostCode,aib_FamilySize,aib_FamilyStatus,aib_AverageMonthlySpend,aib_EducationLevel,aib_OutstandingMortgage,aib_Job,aib_HasLoanAccount,aib_HasDepositAccount,aib_HasCDAccount,aib_HasCreditCard,aib_RegisteredOnline,aib_LoanApproved
CustId_1528,Lewis,Bartels,l.bartels@bellowscollege.com,687-555-0147,39,32,17532,55932-7839,1,Single,5904,High School,183336,Editorial assistant,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_1529,Ruthie,Coffey,r.coffey@bestforyouorganics.com,403-555-0157,24,33,72087,16,4,Married,8715,High School,261388,Biomedical scientist,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_1530,Freddy,Nall,f.nall@fabrikam.com,540-555-0156,46,36,41200,37008,2,Married,4211,High School,282359,Make,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_1531,Aimee,Berry,a.berry@fourthcoffee.com,553-555-0130,41,17,41326,97575-5165,1,Single,3983,High School,633284,Product designer,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CustId_1532,Bridget,Joyner,b.joyner@lamnahealtcare.com,757-555-0114,59,31,138185,07581-2466,1,Single,2415,Doctrate,592636,Learning disability nurse,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1533,Sofia,Petersen,s.petersen@margiestravel.com,470-555-0188,54,34,192047,75587-2491,1,Single,5428,Bachelors,458480,Biomedical engineer,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_1534,George,Pinkney,g.pinkney@nodpublishers.com,757-555-0202,59,38,74989,57021,1,Single,8972,Professional,539746,Music tutor,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
CustId_1535,Alphonso,McConnell,a.mcconnell@proseware.com,564-555-0168,21,12,114690,89910-4039,2,Married,1827,Bachelors,153145,Psychologist & prison and probation services,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_1536,Kelvin,Bilodeau,k.bilodeau@relecloud.com,791-555-0110,70,13,136408,17945-8320,3,Married,3128,Bachelors,160218,Editorial assistant,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_1537,Elisabeth,Reyes,e.reyes@tailspintoys.com,674-555-0122,47,31,148657,02051-2326,1,Single,5745,High School,14531,Television floor manager,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_1538,Eve,Fitzgerald,e.fitzgerald@vanarsdelltd.com,557-555-0166,48,40,8517,76796,1,Single,4051,Doctrate,264850,Pharmacologist,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_1539,Vicki,Middleton,v.middleton@wingtiptoys.com,682-555-0172,62,37,188759,63179,1,Single,1959,Masters,500696,Press photographer,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
CustId_1540,Christi,Cain,c.cain@adatum.com,668-555-0165,22,26,42999,05710-0073,1,Single,343,Masters,35473,Retail manager,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_1541,Willie,Abbott,w.abbott@adventure-works.com,414-555-0181,26,24,15134,52527-8904,3,Married,1419,Professional,60912,Technical author,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_1542,Angelina,Garcia,a.garcia@alpineskihouse.com,641-555-0120,62,7,155506,26971,1,Single,2394,Associate,112626,Psychologist & clinical,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
CustId_1543,Catalina,Craig,c.craig@bellowscollege.com,581-555-0198,53,3,141773,87477,1,Single,894,Masters,385171,Engineer & land,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_1544,Clyde,Broadnax,c.broadnax@bestforyouorganics.com,416-555-0163,67,15,57830,08395-7738,3,Married,6023,Associate,428367,Pensions consultant,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_1545,Araceli,Collins,a.collins@fabrikam.com,415-555-0162,46,19,93538,93348,1,Single,7869,Associate,263368,Bookseller,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_1546,Willie,Davis,w.davis@fourthcoffee.com,406-555-0196,31,21,45515,46036-0043,4,Married,7957,Doctrate,332223,Management consultant,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_1547,Sue,Simmons,s.simmons@lamnahealtcare.com,614-555-0137,65,11,184289,94622-4250,1,Single,6271,Doctrate,656547,Designer & multimedia,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
CustId_1548,Laurence,McGowan,l.mcgowan@margiestravel.com,794-555-0122,24,30,73179,38173,5,Married,9975,Doctrate,617699,Community arts worker,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
CustId_1549,Georgia,Jordan,g.jordan@nodpublishers.com,705-555-0131,66,17,66230,60841,3,Married,4613,Diploma,85106,Consulting civil engineer,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_1550,Jared,Raynor,j.raynor@proseware.com,642-555-0203,61,2,191145,08248-1435,3,Married,618,Bachelors,128269,Scientist & biomedical,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_1551,Glen,Reuter,g.reuter@relecloud.com,747-555-0140,34,0,161755,72410,3,Married,4494,Professional,488348,Accommodation manager,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1552,Mable,Greer,m.greer@tailspintoys.com,591-555-0149,58,25,98611,90867-1167,1,Single,9846,Masters,335850,Curator,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_1553,Eunice,Wheeler,e.wheeler@vanarsdelltd.com,645-555-0133,33,3,99221,24644-3240,4,Married,4212,Doctrate,44596,Designer & jewellery,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_1554,Yolanda,Irwin,y.irwin@wingtiptoys.com,789-555-0112,53,17,161491,17910-8683,3,Married,7802,High School,380323,Engineer & automotive,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
CustId_1555,Ismael,Wickham,i.wickham@adatum.com,508-555-0119,25,39,65369,11568,4,Married,9531,Diploma,17024,Accountant & chartered certified,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_1556,Susanne,Whitehead,s.whitehead@adventure-works.com,522-555-0144,34,11,11152,47983,4,Married,6043,Associate,322387,Dealer,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1557,Rosalyn,Lopez,r.lopez@alpineskihouse.com,616-555-0193,70,30,47833,81910-3446,5,Married,394,Associate,542211,Travel agency manager,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_1558,Dolly,Mosley,d.mosley@bellowscollege.com,714-555-0128,31,6,90403,76233-9606,1,Single,182,Associate,321445,Chief Strategy Officer,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
CustId_1559,Rose,Nguyen,r.nguyen@bestforyouorganics.com,509-555-0141,45,19,43096,36081-2102,2,Married,2062,Professional,582997,Television/film/video producer,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_1560,Alton,Bozeman,a.bozeman@adatum.com,559-555-0182,53,13,163826,38886,2,Married,7677,Masters,384429,Scientist & audiological,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_1561,Luella,Hardy,l.hardy@adventure-works.com,429-555-0193,20,21,118172,90350,4,Married,9874,Doctrate,276885,Patent attorney,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_1562,Kasey,Francis,k.francis@alpineskihouse.com,682-555-0133,63,12,26808,64832,3,Married,2850,Associate,340719,Office manager,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_1563,Lorie,Garza,l.garza@bellowscollege.com,636-555-0133,31,17,25645,98845-5946,5,Married,7318,Masters,252624,Art gallery manager,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_1564,Wilson,Keyser,w.keyser@bestforyouorganics.com,411-555-0131,38,37,168624,27212,1,Single,7318,Bachelors,17144,Youth worker,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1565,Gene,Strom,g.strom@fabrikam.com,618-555-0138,62,40,81445,59080-5063,1,Single,7910,Diploma,644564,Artist,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
CustId_1566,Keith,Ledet,k.ledet@fourthcoffee.com,624-555-0111,33,27,43280,67669,1,Single,9464,Doctrate,490979,Air traffic controller,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_1567,Joel,Novotny,j.novotny@lamnahealtcare.com,513-555-0131,26,27,125564,72525-5440,2,Married,564,Professional,97870,Sales executive,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
CustId_1568,Rudolph,Barringer,r.barringer@margiestravel.com,679-555-0114,33,40,86326,26805,4,Married,5773,Doctrate,335115,Financial manager,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_1569,Devon,Segal,d.segal@nodpublishers.com,783-555-0171,68,29,191652,72258,5,Married,8192,Masters,166472,Research scientist (medical),FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1570,Elsie,Ellison,e.ellison@proseware.com,722-555-0206,34,39,131489,76432,1,Single,1269,Associate,640973,Surveyor & minerals,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1571,Dora,Patterson,d.patterson@relecloud.com,420-555-0150,58,38,81895,84292-1486,4,Married,3432,Doctrate,223372,Chief of Staff,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
CustId_1572,Tracey,Perez,t.perez@tailspintoys.com,791-555-0190,60,1,176501,86304,2,Married,1600,High School,545062,Insurance claims handler,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_1573,Mona,Madden,m.madden@vanarsdelltd.com,441-555-0126,66,10,26520,76201,1,Single,5125,Associate,383158,Conservator & furniture,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_1574,Murray,Pettway,m.pettway@wingtiptoys.com,625-555-0152,44,30,88137,61034-1115,1,Single,2625,High School,104599,Teacher & secondary school,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_1575,Lorrie,Franklin,l.franklin@adatum.com,668-555-0185,23,29,30450,64263,1,Single,1567,Diploma,177202,Financial adviser,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_1576,Dustin,Liddell,d.liddell@adventure-works.com,681-555-0202,64,9,78289,99571-2427,1,Single,9445,Professional,49875,Holiday representative,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CustId_1577,Courtney,McKee,c.mckee@alpineskihouse.com,641-555-0162,23,6,159762,72295-9022,1,Single,6567,High School,551597,Teacher & adult education,FALSE,FALSE,TRUE,TRUE,FALSE,
CustId_1578,Cathryn,Pickett,c.pickett@bellowscollege.com,744-555-0161,22,28,31538,67123-7503,2,Married,4357,High School,694874,Freight forwarder,FALSE,FALSE,TRUE,TRUE,FALSE,
CustId_1579,Wilson,Conger,w.conger@bestforyouorganics.com,545-555-0164,48,2,197704,81147-1824,1,Single,7814,Masters,263402,Quality manager,FALSE,FALSE,TRUE,TRUE,FALSE,
CustId_1580,Sandra,Gay,s.gay@fabrikam.com,664-555-0136,63,13,131118,28862-7005,2,Married,3384,Diploma,356767,Management consultant,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_1581,Orville,Leake,o.leake@fourthcoffee.com,738-555-0115,23,19,124720,45771-0771,5,Married,9836,Associate,160295,Ecologist,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1582,Brigitte,Hobbs,b.hobbs@lamnahealtcare.com,530-555-0113,63,23,68039,25737,5,Married,4044,Associate,216456,Armed forces technical officer,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_1583,Beau,Hylton,b.hylton@margiestravel.com,764-555-0185,23,27,49824,47943-2088,4,Married,8020,Doctrate,244767,Energy manager,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_1584,Ivy,Beach,i.beach@nodpublishers.com,550-555-0160,53,29,120008,18734-4496,1,Single,9348,High School,618138,Broadcast journalist,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_1585,Melva,Sloan,m.sloan@proseware.com,601-555-0135,51,39,54894,24083,5,Married,1944,Bachelors,580513,Education administrator,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CustId_1586,Deloris,Mueller,d.mueller@relecloud.com,400-555-0177,67,12,12473,62826,4,Married,8114,Diploma,538297,Event organiser,FALSE,FALSE,TRUE,TRUE,FALSE,
CustId_1587,Aileen,Aguirre,a.aguirre@tailspintoys.com,661-555-0110,58,0,64823,37661,1,Single,1526,Associate,255089,Insurance underwriter,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_1588,Corinne,Nunez,c.nunez@vanarsdelltd.com,773-555-0177,67,32,150912,31802,4,Married,8340,Masters,122803,Hydrologist,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_1589,Katrina,McKinney,k.mckinney@wingtiptoys.com,527-555-0140,56,14,105701,10630,1,Single,9229,Bachelors,165791,Teaching laboratory technician,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_1590,Aisha,Newton,a.newton@adatum.com,581-555-0107,67,32,99214,67131-4557,1,Single,6432,Associate,540331,Diplomatic Services operational officer,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_1591,Iris,Pope,i.pope@adventure-works.com,536-555-0146,28,6,86170,13266-5603,1,Single,7123,Diploma,133993,Musician,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1592,Antoine,Lauer,a.lauer@alpineskihouse.com,610-555-0176,43,16,9726,53643,1,Single,7515,Diploma,399162,Engineer & manufacturing,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
CustId_1593,Francisco,Worsham,f.worsham@bellowscollege.com,582-555-0135,20,22,62260,22818-0318,1,Single,6410,Masters,428494,Product manager,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CustId_1594,Sonja,Arnold,s.arnold@bestforyouorganics.com,700-555-0121,24,17,139534,34179,5,Married,4486,Doctrate,526052,Web designer,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
CustId_1595,Bennie,Stoker,b.stoker@fabrikam.com,674-555-0145,21,29,133237,77071,4,Married,8188,Masters,225000,Communications engineer,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_1596,Jesse,Overby,j.overby@fourthcoffee.com,594-555-0152,65,31,70797,76280-4168,4,Married,6310,Diploma,136205,Animal technologist,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_1597,Jon,Dortch,j.dortch@lamnahealtcare.com,416-555-0137,42,2,158777,92996-8862,4,Married,8704,Diploma,472905,Psychologist & occupational,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1598,Mike,Bui,m.bui@margiestravel.com,563-555-0124,62,30,146274,60435,3,Married,8473,Associate,332151,Theatre director,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
CustId_1599,Corinne,Myers,c.myers@nodpublishers.com,408-555-0134,25,17,126240,76089,1,Single,5461,Bachelors,366885,Town planner,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
CustId_1600,Janna,Clements,j.clements@proseware.com,793-555-0119,38,7,92931,70022,1,Single,859,Associate,461542,Scientist & biomedical,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
CustId_1601,Desmond,Benefield,d.benefield@relecloud.com,791-555-0110,30,12,94078,81528,2,Married,1774,High School,446507,Engineer & energy,FALSE,FALSE,TRUE,TRUE,FALSE,
CustId_1602,Ronda,Morin,r.morin@tailspintoys.com,615-555-0191,47,4,64596,86015-3032,1,Single,4779,Doctrate,638851,Geoscientist,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_1603,Russell,Guido,r.guido@vanarsdelltd.com,746-555-0161,23,11,83457,37615-1086,2,Married,7920,Doctrate,103614,Special effects artist,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
CustId_1604,Muriel,Cherry,m.cherry@wingtiptoys.com,686-555-0109,48,0,42464,61784,1,Single,6382,High School,369122,Ship broker,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_1605,Terence,Foret,t.foret@adatum.com,561-555-0117,31,36,57190,48498-4301,1,Single,6064,Diploma,633834,Petroleum engineer,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_1606,Jayne,Stuart,j.stuart@adventure-works.com,586-555-0156,33,16,120537,58788-3431,1,Single,9807,Masters,53092,Geneticist & molecular,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1607,Lois,Key,l.key@alpineskihouse.com,627-555-0140,24,36,190900,48848-7616,2,Married,1718,Bachelors,107006,Lecturer & higher education,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
CustId_1608,Lewis,Bartels,l.bartels@bellowscollege.com,687-555-0148,32,4,70718,76093-5661,2,Married,9084,Bachelors,264898,Psychotherapist & child,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_1609,Ruthie,Coffey,r.coffey@bestforyouorganics.com,403-555-0158,40,1,152376,24541-9399,1,Single,354,Bachelors,421463,Electronics engineer,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_1610,Freddy,Nall,f.nall@fabrikam.com,540-555-0157,27,17,161068,93787,1,Single,8998,Diploma,399553,Exercise physiologist,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_1611,Aimee,Berry,a.berry@fourthcoffee.com,553-555-0131,22,10,49483,91280,1,Single,5795,Bachelors,455936,Risk manager,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_1612,Bridget,Joyner,b.joyner@lamnahealtcare.com,757-555-0115,21,21,51692,40681,1,Single,4601,High School,6732,Hospital doctor,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_1613,Sofia,Petersen,s.petersen@margiestravel.com,470-555-0189,46,27,14849,19596,2,Married,2516,Bachelors,411571,Chief of Staff,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CustId_1614,George,Pinkney,g.pinkney@nodpublishers.com,757-555-0203,68,12,40929,15998-6959,1,Single,4694,High School,597786,Logistics and distribution manager,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_1615,Alphonso,McConnell,a.mcconnell@proseware.com,564-555-0169,55,34,147976,64473,5,Married,4388,Masters,289125,Exercise physiologist,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
CustId_1616,Kelvin,Bilodeau,k.bilodeau@relecloud.com,791-555-0111,58,19,164015,70135,1,Single,3675,Bachelors,155587,Architect,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
CustId_1617,Elisabeth,Reyes,e.reyes@tailspintoys.com,674-555-0123,23,21,124651,2758,1,Single,3369,Masters,262028,Applications developer,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
CustId_1618,Eve,Fitzgerald,e.fitzgerald@vanarsdelltd.com,557-555-0167,46,37,26781,34893-0889,1,Single,2048,Diploma,458290,Designer & fashion/clothing,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_1619,Vicki,Middleton,v.middleton@wingtiptoys.com,682-555-0173,44,6,99396,73290-5881,4,Married,5281,Diploma,75590,Accountant & chartered public finance,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_1620,Christi,Cain,c.cain@adatum.com,668-555-0166,20,0,93947,10902-4998,4,Married,1244,Diploma,360606,Archaeologist,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_1621,Willie,Abbott,w.abbott@adventure-works.com,414-555-0182,26,18,67534,73266,1,Single,493,Bachelors,669778,Administrator & education,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
CustId_1622,Angelina,Garcia,a.garcia@alpineskihouse.com,641-555-0121,61,36,30254,52243,5,Married,2704,Masters,267327,Biochemist & clinical,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_1623,Catalina,Craig,c.craig@bellowscollege.com,581-555-0199,62,22,100388,47253,5,Married,5032,High School,521055,Telecommunications researcher,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CustId_1624,Clyde,Broadnax,c.broadnax@bestforyouorganics.com,416-555-0164,59,40,16394,12682,3,Married,2082,Diploma,74328,Curator,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_1625,Araceli,Collins,a.collins@fabrikam.com,415-555-0163,31,8,152890,41813-1257,1,Single,3948,Diploma,543699,Systems developer,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_1626,Willie,Davis,w.davis@fourthcoffee.com,406-555-0197,44,1,172136,00474-0782,1,Single,9339,Professional,34428,Media planner,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_1627,Sue,Simmons,s.simmons@lamnahealtcare.com,614-555-0138,52,3,91492,93307-6734,1,Single,8896,Doctrate,346238,Data scientist,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_1628,Laurence,McGowan,l.mcgowan@margiestravel.com,794-555-0123,50,20,197936,651,5,Married,2434,Bachelors,515597,Commercial horticulturist,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1629,Georgia,Jordan,g.jordan@nodpublishers.com,705-555-0132,31,15,191538,25879-6249,5,Married,2249,Associate,3903,Town planner,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_1630,Jared,Raynor,j.raynor@proseware.com,642-555-0204,68,9,78127,56170,1,Single,891,Diploma,125748,Surveyor & hydrographic,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_1631,Glen,Reuter,g.reuter@relecloud.com,747-555-0141,26,18,85942,70307,5,Married,27,Diploma,615936,Nature conservation officer,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_1632,Mable,Greer,m.greer@tailspintoys.com,591-555-0150,52,21,111954,24885,1,Single,2394,Bachelors,438424,Geneticist & molecular,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_1633,Eunice,Wheeler,e.wheeler@vanarsdelltd.com,645-555-0134,36,5,136104,83103,5,Married,7737,Bachelors,540925,Newspaper journalist,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_1634,Yolanda,Irwin,y.irwin@wingtiptoys.com,789-555-0113,49,39,158391,26062,1,Single,4408,Doctrate,82434,Colour technologist,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_1635,Ismael,Wickham,i.wickham@adatum.com,508-555-0120,62,37,32739,31499,1,Single,6569,Bachelors,136758,Scientist & water quality,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_1636,Susanne,Whitehead,s.whitehead@adventure-works.com,522-555-0145,23,0,170771,28781,2,Married,7752,High School,136062,Clinical cytogeneticist,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_1637,Rosalyn,Lopez,r.lopez@alpineskihouse.com,616-555-0194,64,31,160072,48242-8716,3,Married,7887,High School,201566,Energy engineer,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_1638,Dolly,Mosley,d.mosley@bellowscollege.com,714-555-0129,70,12,167994,39876,2,Married,5962,Doctrate,176637,Financial controller,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CustId_1639,Rose,Nguyen,r.nguyen@bestforyouorganics.com,509-555-0142,59,37,194137,21420-7844,4,Married,647,Masters,185551,Surveyor & land/geomatics,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1640,Alton,Bozeman,a.bozeman@adatum.com,559-555-0183,34,30,25677,79136-0272,1,Single,5736,Professional,531138,Administrator & Civil Service,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_1641,Luella,Hardy,l.hardy@adventure-works.com,429-555-0194,24,29,38182,17851,3,Married,503,Diploma,464930,Garment/textile technologist,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_1642,Kasey,Francis,k.francis@alpineskihouse.com,682-555-0134,26,40,118897,89099-9473,4,Married,1777,Bachelors,107565,Occupational psychologist,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_1643,Lorie,Garza,l.garza@bellowscollege.com,636-555-0134,39,0,148408,52527,1,Single,6249,Bachelors,492726,Furniture conservator/restorer,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
CustId_1644,Wilson,Keyser,w.keyser@bestforyouorganics.com,411-555-0132,67,9,149659,64278,1,Single,6928,Associate,429449,Psychotherapist & dance movement,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_1645,Gene,Strom,g.strom@fabrikam.com,618-555-0139,67,28,107967,07842-6207,5,Married,3521,Doctrate,586753,Travel agency manager,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_1646,Keith,Ledet,k.ledet@fourthcoffee.com,624-555-0112,25,3,85264,21307,1,Single,6562,Bachelors,227997,Insurance account manager,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CustId_1647,Joel,Novotny,j.novotny@lamnahealtcare.com,513-555-0132,42,4,16682,88268,1,Single,5433,Associate,86355,Higher education careers adviser,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_1648,Rudolph,Barringer,r.barringer@margiestravel.com,679-555-0115,51,21,21752,52486-3555,5,Married,6264,High School,530778,English as a foreign language teacher,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_1649,Devon,Segal,d.segal@nodpublishers.com,783-555-0172,44,9,28611,73551,1,Single,7030,Associate,25901,Product manager,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_1650,Elsie,Ellison,e.ellison@proseware.com,722-555-0207,33,24,177676,02429-0628,2,Married,3696,High School,276453,Youth worker,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_1651,Dora,Patterson,d.patterson@relecloud.com,420-555-0151,43,40,154259,77912-1315,2,Married,9993,Professional,468803,Aid worker,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_1652,Tracey,Perez,t.perez@tailspintoys.com,791-555-0191,59,28,81341,70817,2,Married,2416,Professional,426586,Patent examiner,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_1653,Mona,Madden,m.madden@vanarsdelltd.com,441-555-0127,43,6,103680,56074-4474,4,Married,6335,High School,401249,Financial manager,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_1654,Murray,Pettway,m.pettway@wingtiptoys.com,625-555-0153,20,14,87059,52410,4,Married,4007,Diploma,70907,Plant breeder/geneticist,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_1655,Lorrie,Franklin,l.franklin@adatum.com,668-555-0186,36,11,106066,75609-4532,5,Married,643,High School,16933,Insurance broker,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_1656,Dustin,Liddell,d.liddell@adventure-works.com,681-555-0203,42,36,29403,41860,4,Married,9265,Diploma,457932,Lobbyist,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_1657,Courtney,McKee,c.mckee@alpineskihouse.com,641-555-0163,57,6,67806,97771,3,Married,7436,Associate,614062,Sub,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_1658,Cathryn,Pickett,c.pickett@bellowscollege.com,744-555-0162,48,40,34999,1530,1,Single,1241,Associate,50994,Civil Service administrator,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
